Taxon id;Global sorteringsordning;Vetenskapligt namn;Auktor;Svenskt namn;Taxonstatus;Taxonkategori;Svensk förekomst;Svensk invandringshistoria;Rike;Fylum;Klass;Ordning;Familj;Släkte;Småart;Art;Andra identifierare;Andra vetenskapliga namn;Andra svenska namn;Andra namn;Webbadress
100612;40913;Chesias rufata;(Fabricius, 1775);rödtonad ginstmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Chesias;;;GUID: urn:lsid:faunaeur.org:taxname:444564;;rödtonad harrismätare;;https://dyntaxa.se/taxon/100612
101223;40916;Lithostege griseata;(Denis & Schiffermüller, 1775);grå puckelmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Lithostege;;;GUID: urn:lsid:faunaeur.org:taxname:444493;;;;https://dyntaxa.se/taxon/101223
215854;40918;Odezia atrata;(Linnaeus, 1758);sotmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Odezia;;;GUID: urn:lsid:faunaeur.org:taxname:444521;;;;https://dyntaxa.se/taxon/215854
215731;40921;Chloroclysta miata;(Linnaeus, 1758);blekgrön fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Chloroclysta;;;GUID: urn:lsid:faunaeur.org:taxname:444667;phalaena miata;grön fältmätare;;https://dyntaxa.se/taxon/215731
215730;40922;Chloroclysta siterata;(Hufnagel, 1767);brungrön fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Chloroclysta;;;GUID: urn:lsid:faunaeur.org:taxname:444666;dysstroma siterata, phalaena siterata;;;https://dyntaxa.se/taxon/215730
215736;40924;Cidaria fulvata;(Forster, 1771);citrongul fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Cidaria;;;GUID: urn:lsid:faunaeur.org:taxname:444653;;;;https://dyntaxa.se/taxon/215736
100699;40926;Colostygia aptata;(Hübner, 1813);grönvit fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Colostygia;;;GUID: urn:lsid:faunaeur.org:taxname:444579;;;;https://dyntaxa.se/taxon/100699
215748;40927;Colostygia olivata;(Denis & Schiffermüller, 1775);mossgrön fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Colostygia;;;GUID: urn:lsid:faunaeur.org:taxname:444580;;;;https://dyntaxa.se/taxon/215748
215750;40928;Colostygia pectinataria;(Knoch, 1781);gräsgrön fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Colostygia;;;GUID: urn:lsid:faunaeur.org:taxname:444587;;grönaktig fältmätare;;https://dyntaxa.se/taxon/215750
215749;40929;Colostygia turbata;(Hübner, 1799);mörkbrämad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Colostygia;;;GUID: urn:lsid:faunaeur.org:taxname:444600;;;;https://dyntaxa.se/taxon/215749
215721;40931;Cosmorhoe ocellata;(Linnaeus, 1758);ögonfläckad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Cosmorhoe;;;GUID: urn:lsid:faunaeur.org:taxname:444706;;;;https://dyntaxa.se/taxon/215721
215732;40933;Dysstroma citrata;(Linnaeus, 1761);spetsvinklad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dysstroma;;;GUID: urn:lsid:faunaeur.org:taxname:444659;chloroclysta citrata;vitfläckad fältmätare;;https://dyntaxa.se/taxon/215732
215733;40934;Dysstroma infuscata;(Tengström, 1869);olivgrå fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dysstroma;;;GUID: urn:lsid:faunaeur.org:taxname:444658;chloroclysta infuscata;;;https://dyntaxa.se/taxon/215733
215734;40935;Dysstroma latefasciata;(Prout, 1914);bredbandad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dysstroma;;;GUID: urn:lsid:faunaeur.org:taxname:444664;chloroclysta latefasciata;;;https://dyntaxa.se/taxon/215734
215735;40936;Dysstroma truncata;(Hufnagel, 1767);trubbvinklad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dysstroma;;;GUID: urn:lsid:faunaeur.org:taxname:444655;chloroclysta truncata;tvärhuggen fältmätare;;https://dyntaxa.se/taxon/215735
100881;40938;Ecliptopera capitata;(Herrich-Schäffer, 1839);gulryggig fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Ecliptopera;;;GUID: urn:lsid:faunaeur.org:taxname:444671;;;;https://dyntaxa.se/taxon/100881
215728;40939;Ecliptopera silaceata;(Denis & Schiffermüller, 1775);gråryggig fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Ecliptopera;;;GUID: urn:lsid:faunaeur.org:taxname:444672;;;;https://dyntaxa.se/taxon/215728
215746;40941;Electrophaes corylata;(Thunberg, 1792);hasselfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Electrophaes;;;GUID: urn:lsid:faunaeur.org:taxname:444620;;;;https://dyntaxa.se/taxon/215746
215725;40943;Eulithis mellinata;(Fabricius, 1787);fransfläckad parkmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eulithis;;;GUID: urn:lsid:faunaeur.org:taxname:444679;;;;https://dyntaxa.se/taxon/215725
215724;40944;Eulithis populata;(Linnaeus, 1758);blåbärsparkmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eulithis;;;GUID: urn:lsid:faunaeur.org:taxname:444678;;;;https://dyntaxa.se/taxon/215724
215722;40945;Eulithis prunata;(Linnaeus, 1758);vitbrokig parkmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eulithis;;;GUID: urn:lsid:faunaeur.org:taxname:444676;;;;https://dyntaxa.se/taxon/215722
215727;40946;Eulithis pyropata;(Hübner, 1822);orangebandad parkmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eulithis;;;GUID: urn:lsid:faunaeur.org:taxname:444681;;;;https://dyntaxa.se/taxon/215727
215723;40947;Eulithis testata;(Linnaeus, 1761);violettgrå parkmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eulithis;;;GUID: urn:lsid:faunaeur.org:taxname:444677;;;;https://dyntaxa.se/taxon/215723
100966;40949;Eustroma reticulata;(Denis & Schiffermüller, 1775);nätådrig parkmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eustroma;;;GUID: urn:lsid:faunaeur.org:taxname:444622;;;;https://dyntaxa.se/taxon/100966
215726;40951;Gandaritis pyraliata;(Denis & Schiffermuller, 1775);citrongul parkmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Gandaritis;;;;eulithis pyraliata;;;https://dyntaxa.se/taxon/215726
215744;40953;Heterothera serraria;(Lienig & Zeller, 1846);tajgafältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Heterothera;;;;thera serraria;finsk fältmätare;;https://dyntaxa.se/taxon/215744
215720;40955;Lampropteryx otregiata;(Metcalfe, 1917);skogskärrsfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Lampropteryx;;;GUID: urn:lsid:faunaeur.org:taxname:444711;;skogskärrfältmätare;;https://dyntaxa.se/taxon/215720
215719;40956;Lampropteryx suffumata;(Denis & Schiffermüller, 1775);vågbandad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Lampropteryx;;;GUID: urn:lsid:faunaeur.org:taxname:444708;;trekantsfläckad fältmätare;;https://dyntaxa.se/taxon/215719
215738;40958;Pennithera firmata;(Hübner, 1822);brunbandad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Pennithera;;;GUID: urn:lsid:faunaeur.org:taxname:444627;;;;https://dyntaxa.se/taxon/215738
215737;40960;Plemyria rubiginata;(Denis & Schiffermüller, 1775);tvåfärgad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Plemyria;;;GUID: urn:lsid:faunaeur.org:taxname:444649;;;;https://dyntaxa.se/taxon/215737
215741;40962;Thera britannica;(Turner, 1925);ädelgransfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Thera;;;GUID: urn:lsid:faunaeur.org:taxname:444639;;ädelgranfältmätare;;https://dyntaxa.se/taxon/215741
215742;40963;Thera cognata;(Thunberg, 1792);gråbrun fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Thera;;;GUID: urn:lsid:faunaeur.org:taxname:444633;;;;https://dyntaxa.se/taxon/215742
215743;40964;Thera juniperata;(Linnaeus, 1758);enfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Thera;;;GUID: urn:lsid:faunaeur.org:taxname:444646;;;;https://dyntaxa.se/taxon/215743
215739;40965;Thera obeliscata;(Hübner, 1787);violettgrå fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Thera;;;GUID: urn:lsid:faunaeur.org:taxname:444645;;;;https://dyntaxa.se/taxon/215739
215740;40966;Thera variata;(Denis & Schiffermüller, 1775);barrfältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Thera;;;GUID: urn:lsid:faunaeur.org:taxname:444636;;föränderlig fältmätare;;https://dyntaxa.se/taxon/215740
215769;40969;Euphyia biangulata;(Haworth, 1809);tvåspetsad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Euphyia;;;GUID: urn:lsid:faunaeur.org:taxname:444714;;;;https://dyntaxa.se/taxon/215769
215770;40970;Euphyia unangulata;(Haworth, 1809);vinklad fältmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Euphyia;;;GUID: urn:lsid:faunaeur.org:taxname:444718;;;;https://dyntaxa.se/taxon/215770
215843;40973;Chloroclystis v-ata;(Haworth, 1809);kronmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Chloroclystis;;;GUID: urn:lsid:faunaeur.org:taxname:444733;;krönt malmätare;;https://dyntaxa.se/taxon/215843
215835;40975;Eupithecia abbreviata;Stephens, 1831;större ekmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444796;;förkortad malmätare;;https://dyntaxa.se/taxon/215835
215795;40976;Eupithecia abietaria;(Goeze, 1781);större grankottsmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444749;phalaena abietaria, eupithecia pini;större grankottmätare;;https://dyntaxa.se/taxon/215795
215813;40977;Eupithecia absinthiata;(Clerck, 1759);absintmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444929;;;;https://dyntaxa.se/taxon/215813
215807;40979;Eupithecia actaeata;(Walderdorff, 1869);paddbärsmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444827;;;;https://dyntaxa.se/taxon/215807
215796;40980;Eupithecia analoga;Djakonov, 1926;mindre grankottsmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444754;eupithecia bilunulata, eupithecia strobilata;mindre grankottmätare;;https://dyntaxa.se/taxon/215796
215815;40981;Eupithecia assimilata;Doubleday, 1856;humlemalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444934;;;;https://dyntaxa.se/taxon/215815
215811;40982;Eupithecia cauchiata;(Duponchel, 1830);bredbrämad malmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444920;;;;https://dyntaxa.se/taxon/215811
215806;40984;Eupithecia centaureata;(Denis & Schiffermüller, 1775);klintmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444888;;;;https://dyntaxa.se/taxon/215806
215841;40985;Eupithecia conterminata;(Lienig & Zeller, 1846);spetsvingad malmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444884;;;;https://dyntaxa.se/taxon/215841
215818;40986;Eupithecia denotata;(Hübner, 1813);blåklockemalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444949;;;;https://dyntaxa.se/taxon/215818
215826;40987;Eupithecia distinctaria;Herrich-Schäffer, 1848;timjanmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444885;;timjemalmätare;;https://dyntaxa.se/taxon/215826
215836;40988;Eupithecia dodoneata;Guenée, 1857;mindre ekmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444799;;ekmalmätare;;https://dyntaxa.se/taxon/215836
100944;40989;Eupithecia egenaria;Herrich-Schäffer, 1848;lindmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444832;;;;https://dyntaxa.se/taxon/100944
215799;40990;Eupithecia exiguata;(Hübner, 1813);rönnmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444945;;;;https://dyntaxa.se/taxon/215799
233649;40991;Eupithecia expallidata;Doubleday, 1856;blek malmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444932;;;;https://dyntaxa.se/taxon/233649
102441;40992;Eupithecia fennoscandica;Knaben, 1949;nejlikmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444776;;;;https://dyntaxa.se/taxon/102441
215830;40993;Eupithecia gelidata;Möschler, 1860;skvattrammalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444843;;;;https://dyntaxa.se/taxon/215830
215814;40994;Eupithecia goossensiata;Mabille, 1869;spenslig malmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444930;;;;https://dyntaxa.se/taxon/215814
215792;40996;Eupithecia haworthiata;Doubleday, 1856;klematismalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444745;;haworths malmätare;;https://dyntaxa.se/taxon/215792
215820;40997;Eupithecia icterata;(de Villers, 1789);röllikemalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444961;phalaena icterata;röllikamalmätare, röllekemalmätare;;https://dyntaxa.se/taxon/215820
100945;40998;Eupithecia immundata;(Lienig & Zeller, 1846);skuggmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444940;;oren malmätare;;https://dyntaxa.se/taxon/100945
215828;40999;Eupithecia indigata;(Hübner, 1813);tallmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444883;;;;https://dyntaxa.se/taxon/215828
215832;41000;Eupithecia innotata;(Hufnagel, 1767);malörtsmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444849;;;;https://dyntaxa.se/taxon/215832
100946;41002;Eupithecia insigniata;(Hübner, 1790);hagtornsmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444899;;;;https://dyntaxa.se/taxon/100946
215810;41003;Eupithecia intricata;(Zetterstedt, 1839);grå enmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444912;;zetterstedts malmätare;;https://dyntaxa.se/taxon/215810
215791;41004;Eupithecia inturbata;(Hübner, 1817);lönnmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444748;;;;https://dyntaxa.se/taxon/215791
215798;41005;Eupithecia irriguata;(Hübner, 1813);vattrad malmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444877;;;;https://dyntaxa.se/taxon/215798
215838;41006;Eupithecia lanceata;(Hübner, 1825);lansettvingad malmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444824;;;;https://dyntaxa.se/taxon/215838
215839;41007;Eupithecia lariciata;(Freyer, 1842);lärkmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444823;;;;https://dyntaxa.se/taxon/215839
215797;41008;Eupithecia linariata;(Denis & Schiffermüller, 1775);gulsporrmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444756;;linariamalmätare;;https://dyntaxa.se/taxon/215797
100947;41009;Eupithecia millefoliata;Rössler, 1866;backmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444956;;;;https://dyntaxa.se/taxon/100947
215831;41010;Eupithecia nanata;(Hübner, 1813);ljungmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444845;;;;https://dyntaxa.se/taxon/215831
215833;41011;Eupithecia ochridata;Schütze & Pinker, 1968;gråblek malmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444851;;;;https://dyntaxa.se/taxon/215833
215822;41012;Eupithecia orphnata;W.Petersen, 1909;alvarmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444976;;dyster malmätare;;https://dyntaxa.se/taxon/215822
215829;41014;Eupithecia pimpinellata;(Hübner, 1813);backanismalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444837;;;;https://dyntaxa.se/taxon/215829
215794;41015;Eupithecia plumbeolata;(Haworth, 1809);kovallmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444769;;;;https://dyntaxa.se/taxon/215794
6004751;41016;Eupithecia pulchellata;Stephens, 1831;fingerborgsmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444757;;fingerborgsblommalmätare;;https://dyntaxa.se/taxon/6004751
215837;41017;Eupithecia pusillata;(Denis & Schiffermüller, 1775);streckad enmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444805;;enmalmätare;;https://dyntaxa.se/taxon/215837
100948;41018;Eupithecia pygmaeata;(Hübner, 1799);dvärgmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444772;;;;https://dyntaxa.se/taxon/100948
215812;41019;Eupithecia satyrata;(Hübner, 1813);tistelmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444917;;;;https://dyntaxa.se/taxon/215812
100949;41020;Eupithecia selinata;Herrich-Schäffer, 1861;kirskålsmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444826;;kirskålmalmätare;;https://dyntaxa.se/taxon/100949
215825;41021;Eupithecia simpliciata;(Haworth, 1809);mållmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444841;;;;https://dyntaxa.se/taxon/215825
215827;41022;Eupithecia sinuosaria;Eversmann, 1848;brunbandad malmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444842;;;;https://dyntaxa.se/taxon/215827
215819;41023;Eupithecia subfuscata;(Haworth, 1809);hallonmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444977;;;;https://dyntaxa.se/taxon/215819
215823;41024;Eupithecia subumbrata;(Denis & Schiffermüller, 1775);ängsmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444974;;;;https://dyntaxa.se/taxon/215823
215821;41025;Eupithecia succenturiata;(Linnaeus, 1758);gråbomalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444962;;;;https://dyntaxa.se/taxon/215821
215840;41026;Eupithecia tantillaria;Boisduval, 1840;granmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444820;;;;https://dyntaxa.se/taxon/215840
215790;41027;Eupithecia tenuiata;(Hübner, 1813);pilmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444747;;;;https://dyntaxa.se/taxon/215790
215817;41028;Eupithecia tripunctaria;Herrich-Schäffer, 1852;björnflokemalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444817;;;;https://dyntaxa.se/taxon/215817
215809;41029;Eupithecia trisignaria;Herrich-Schäffer, 1848;spenörtsmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444900;;;;https://dyntaxa.se/taxon/215809
215801;41030;Eupithecia valerianata;(Hübner, 1813);vänderotsmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444933;;vänderotmalmätare;;https://dyntaxa.se/taxon/215801
215804;41031;Eupithecia venosata;(Fabricius, 1787);glimmalmätare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eupithecia;;;GUID: urn:lsid:faunaeur.org:taxname:444784;;;;https://dyntaxa.se/taxon/215804
